<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.SPY,15,20170316,203000,238.5900000,238.5900000,238.3900000,238.4200000,953483
US1.SPY,15,20170316,204500,238.4200000,238.6000000,238.4000000,238.5885000,1209350
US1.SPY,15,20170316,210000,238.5800000,238.7200000,238.5600000,238.5850000,930703
US1.SPY,15,20170316,211500,238.5850000,238.6900000,238.5550000,238.6700000,679579
US1.SPY,15,20170316,213000,238.6700000,238.6790000,238.5300000,238.6450000,869962
US1.SPY,15,20170316,214500,238.6400000,238.6900000,238.4200000,238.4300000,1182960
US1.SPY,15,20170316,220000,238.4300000,238.4350000,238.2100000,238.2540000,2299447
US1.SPY,15,20170316,221500,238.2600000,238.3900000,238.1000000,238.3500000,2102558
US1.SPY,15,20170316,223000,238.3450000,238.5200000,238.3300000,238.4000000,1674506
US1.SPY,15,20170316,224500,238.3900000,238.5200000,238.2800000,238.4900000,2228285
US1.SPY,15,20170316,230000,238.4900000,238.5700000,238.3100000,238.5200000,3311657
US1.SPY,15,20170316,231500,238.5200000,238.5200000,238.4800000,238.4900000,979903
US1.SPY,15,20170317,164500,237.7500000,237.8000000,237.4600000,237.6200000,4414905
US1.SPY,15,20170317,170000,237.6200000,237.7725000,237.5400000,237.5892000,2281578
US1.SPY,15,20170317,171500,237.5900000,237.6500000,237.4200000,237.4850000,2202151
US1.SPY,15,20170317,173000,237.4850000,237.5400000,237.3700000,237.5200000,1775967
US1.SPY,15,20170317,174500,237.5200000,237.5650000,237.3300000,237.3690000,1268286
US1.SPY,15,20170317,180000,237.3700000,237.4600000,237.3000000,237.3900000,1637274
US1.SPY,15,20170317,181500,237.3800000,237.3800000,237.1900000,237.2600000,2029361
US1.SPY,15,20170317,183000,237.2500000,237.3800000,237.2500000,237.3147000,1254498
US1.SPY,15,20170317,184500,237.3100000,237.3700000,237.1300000,237.3500000,1363553
US1.SPY,15,20170317,190000,237.3450000,237.4450000,237.2800000,237.4450000,1211044
US1.SPY,15,20170317,191500,237.4450000,237.5200000,237.4300000,237.4799000,1126815
US1.SPY,15,20170317,193000,237.4700000,237.6050000,237.4700000,237.4950000,1230141
US1.SPY,15,20170317,194500,237.5000000,237.5600000,237.4700000,237.5300000,719678
US1.SPY,15,20170317,200000,237.5300000,237.5400000,237.4700000,237.4800000,921668
US1.SPY,15,20170317,201500,237.4900000,237.6100000,237.4800000,237.5900000,1560983
US1.SPY,15,20170317,203000,237.5900000,237.7100000,237.5844000,237.6800000,955611
US1.SPY,15,20170317,204500,237.6850000,237.7400000,237.6400000,237.6500000,957368
US1.SPY,15,20170317,210000,237.6500000,237.6950000,237.5900000,237.6600000,1000379
US1.SPY,15,20170317,211500,237.6700000,237.9700000,237.6600000,237.9599000,2588864
US1.SPY,15,20170317,213000,237.9600000,237.9600000,237.7700000,237.7800000,1723387
US1.SPY,15,20170317,214500,237.7800000,237.8300000,237.7300000,237.7950000,1251711
US1.SPY,15,20170317,220000,237.8000000,237.8000000,237.6500000,237.6600000,1119469
US1.SPY,15,20170317,221500,237.6550000,237.7400000,237.5800000,237.6000000,2030946
US1.SPY,15,20170317,223000,237.6000000,237.6300000,237.4540000,237.5100000,1481331
US1.SPY,15,20170317,224500,237.5000000,237.5000000,237.2300000,237.3600000,2713806
US1.SPY,15,20170317,230000,237.3600000,237.4900000,237.1100000,237.1700000,7596421
US1.SPY,15,20170317,231500,237.1200000,237.1400000,237.0300000,237.1008000,1721816
US1.SPY,15,20170320,164500,237.0300000,237.0500000,236.7000000,236.8600000,2938756
US1.SPY,15,20170320,170000,236.8600000,236.9500000,236.7400000,236.8800000,1878542
US1.SPY,15,20170320,171500,236.8700000,237.1000000,236.8400000,237.0900000,1300845
US1.SPY,15,20170320,173000,237.0900000,237.3400000,237.0700000,237.2800000,1751521
US1.SPY,15,20170320,174500,237.2705000,237.3000000,237.0800000,237.2300000,1815121
US1.SPY,15,20170320,180000,237.2300000,237.3600000,237.1800000,237.2600000,1216643
US1.SPY,15,20170320,181500,237.2600000,237.3200000,237.0800000,237.0900000,889107
US1.SPY,15,20170320,183000,237.0850000,237.1850000,237.0100000,237.0400000,1701566
US1.SPY,15,20170320,184500,237.0350000,237.0800000,236.9800000,237.0700000,817114
US1.SPY,15,20170320,190000,237.0735000,237.2000000,237.0600000,237.1666000,760029
US1.SPY,15,20170320,191500,237.1700000,237.1900000,237.0500000,237.0800000,726056
US1.SPY,15,20170320,193000,237.0800000,237.1057000,236.9200000,237.0000000,1186817
US1.SPY,15,20170320,194500,237.0000000,237.1490000,236.9700000,237.1350000,442671
US1.SPY,15,20170320,200000,237.1400000,237.1900000,237.0300000,237.1000000,651231
US1.SPY,15,20170320,201500,237.0938000,237.1000000,236.9300000,237.0100000,761726
US1.SPY,15,20170320,203000,237.0050000,237.0200000,236.9500000,236.9900000,833126
US1.SPY,15,20170320,204500,236.9800000,237.0402000,236.5100000,236.5700000,1639877
US1.SPY,15,20170320,210000,236.5700000,236.6700000,236.5000000,236.6700000,1218800
US1.SPY,15,20170320,211500,236.6773000,236.7900000,236.6200000,236.7800000,976821
US1.SPY,15,20170320,213000,236.7850000,236.8100000,236.7200000,236.8100000,900371
US1.SPY,15,20170320,214500,236.8100000,236.8150000,236.4300000,236.5500000,1462441
US1.SPY,15,20170320,220000,236.5500000,236.5600000,236.3200000,236.5200000,1647539
US1.SPY,15,20170320,221500,236.5250000,236.6600000,236.4800000,236.6440000,886210
US1.SPY,15,20170320,223000,236.6500000,236.9400000,236.6500000,236.9100000,1342553
US1.SPY,15,20170320,224500,236.9100000,237.0150000,236.9000000,236.9300000,2384301
US1.SPY,15,20170320,230000,236.9200000,236.9500000,236.6800000,236.7500000,4954958
US1.SPY,15,20170320,231500,236.7400000,236.7700000,236.7300000,236.7400000,790926
US1.SPY,15,20170321,164500,237.4700000,237.6100000,237.3300000,237.4800000,2731754
US1.SPY,15,20170321,170000,237.4800000,237.4900000,237.1300000,237.1400000,1562466
US1.SPY,15,20170321,171500,237.1400000,237.1400000,236.5400000,236.5700000,2938970
US1.SPY,15,20170321,173000,236.5700000,236.6600000,236.0000000,236.0640000,3726443
US1.SPY,15,20170321,174500,236.0647000,236.2300000,235.9200000,236.1100000,3766604
US1.SPY,15,20170321,180000,236.1200000,236.1200000,235.1800000,235.4100000,4803810
US1.SPY,15,20170321,181500,235.4000000,235.4900000,235.0500000,235.1800000,5200789
US1.SPY,15,20170321,183000,235.2000000,235.2000000,234.5200000,234.8600000,5183638
US1.SPY,15,20170321,184500,234.8699000,234.9200000,234.2401000,234.6700000,7278279
US1.SPY,15,20170321,190000,234.6700000,235.1400000,234.5600000,235.1350000,4178103
US1.SPY,15,20170321,191500,235.1400000,235.4200000,234.8900000,235.0600000,4478854
US1.SPY,15,20170321,193000,235.0700000,235.1200000,234.7800000,234.9900000,2533860
US1.SPY,15,20170321,194500,234.9800000,235.0900000,234.7550000,234.8064000,2097718
US1.SPY,15,20170321,200000,234.8100000,234.8400000,234.3800000,234.6600000,2909660
US1.SPY,15,20170321,201500,234.6611000,234.8000000,234.3000000,234.3700000,2309966
US1.SPY,15,20170321,203000,234.3650000,234.5800000,234.1400000,234.5500000,2156312
US1.SPY,15,20170321,204500,234.5500000,234.6500000,234.2900000,234.3000000,2194510
US1.SPY,15,20170321,210000,234.3000000,234.3500000,233.8700000,233.9150000,4531948
US1.SPY,15,20170321,211500,233.9150000,234.3300000,233.8100000,234.3000000,3774544
US1.SPY,15,20170321,213000,234.3000000,234.5850000,234.2100000,234.3500000,2806689
US1.SPY,15,20170321,214500,234.3500000,234.7200000,234.3200000,234.4092000,3197274
US1.SPY,15,20170321,220000,234.4001000,234.5750000,234.0400000,234.4400000,2728036
US1.SPY,15,20170321,221500,234.4200000,234.6500000,234.2800000,234.4700000,2675961
US1.SPY,15,20170321,223000,234.4750000,234.5900000,234.3100000,234.4600000,2553547
US1.SPY,15,20170321,224500,234.4600000,234.4616000,233.7500000,233.7900000,5163454
US1.SPY,15,20170321,230000,233.7800000,233.9000000,233.5800000,233.8000000,10421624
US1.SPY,15,20170321,231500,233.7900000,233.7900000,233.7500000,233.7600000,83673
US1.SPY,15,20170322,164500,233.7700000,233.9000000,233.4100000,233.7200000,5775870
US1.SPY,15,20170322,170000,233.7200000,233.9650000,233.2300000,233.2800000,3419841
US1.SPY,15,20170322,171500,233.2700000,233.5500000,233.1100000,233.2000000,3212847
US1.SPY,15,20170322,173000,233.2000000,233.4800000,233.1700000,233.3400000,3067057
US1.SPY,15,20170322,174500,233.3300000,233.9600000,233.0500000,233.6600000,4781070
US1.SPY,15,20170322,180000,233.6600000,233.9600000,233.5600000,233.9400000,2469336
US1.SPY,15,20170322,181500,233.9300000,233.9300000,233.6300000,233.7700000,2215178
US1.SPY,15,20170322,183000,233.7750000,234.5500000,233.7700000,234.4200000,4074123
US1.SPY,15,20170322,184500,234.4200000,234.4500000,234.1800000,234.4450000,2097564
US1.SPY,15,20170322,190000,234.4400000,234.4550000,234.1800000,234.2650000,1356863
US1.SPY,15,20170322,191500,234.2650000,234.3800000,234.0000000,234.0200000,2608121
US1.SPY,15,20170322,193000,234.0100000,234.0650000,233.8300000,233.8870000,1416362
US1.SPY,15,20170322,194500,233.8800000,234.0799000,233.7500000,233.7900000,1541225
US1.SPY,15,20170322,200000,233.7950000,233.9100000,233.6800000,233.8900000,1416486
US1.SPY,15,20170322,201500,233.8800000,233.8900000,233.4200000,233.6200000,2290566
US1.SPY,15,20170322,203000,233.6300000,234.0750000,233.6000000,233.9600000,1807983
US1.SPY,15,20170322,204500,233.9700000,234.2200000,233.9240000,234.0600000,1435193
US1.SPY,15,20170322,210000,234.0600000,234.1199000,233.6400000,233.6500000,1263801
US1.SPY,15,20170322,211500,233.6550000,234.0600000,233.6400000,233.9466000,1284603
US1.SPY,15,20170322,213000,233.9400000,233.9800000,233.7200000,233.7800000,891018
US1.SPY,15,20170322,214500,233.7800000,234.1500000,233.7650000,234.1200000,1488646
US1.SPY,15,20170322,220000,234.1200000,234.2900000,234.0100000,234.2100000,1646027
US1.SPY,15,20170322,221500,234.1900000,234.2100000,234.0800000,234.1700000,1542293
US1.SPY,15,20170322,223000,234.1700000,234.6100000,234.1300000,234.3300000,3169451
US1.SPY,15,20170322,224500,234.3373000,234.3700000,234.1200000,234.1998000,2741382
US1.SPY,15,20170322,230000,234.1950000,234.4800000,234.1800000,234.2500000,5205656
US1.SPY,15,20170323,164500,234.0000000,234.4500000,233.7200000,234.1500000,5218806
US1.SPY,15,20170323,170000,234.1500000,234.2500000,233.9900000,234.2400000,1769396
US1.SPY,15,20170323,171500,234.3465000,234.4300000,234.1400000,234.2800000,2079342
US1.SPY,15,20170323,173000,234.2700000,234.3500000,234.0800000,234.3000000,1548680
US1.SPY,15,20170323,174500,234.3000000,234.7600000,234.2400000,234.6900000,2636177
US1.SPY,15,20170323,180000,234.6900000,234.9700000,234.6300000,234.7700000,2709772
US1.SPY,15,20170323,181500,234.7800000,235.1900000,234.7500000,235.1600000,2970386
US1.SPY,15,20170323,183000,235.1600000,235.3400000,235.0700000,235.1500000,3101743
US1.SPY,15,20170323,184500,235.1585000,235.2300000,235.0700000,235.1050000,2115907
US1.SPY,15,20170323,190000,235.1000000,235.1200000,235.0100000,235.0600000,1812828
US1.SPY,15,20170323,191500,235.0600000,235.1900000,235.0400000,235.0900000,2482537
US1.SPY,15,20170323,193000,235.0850000,235.2900000,235.0850000,235.1975000,1524909
US1.SPY,15,20170323,194500,235.2000000,235.2300000,235.0900000,235.1750000,1143114
US1.SPY,15,20170323,200000,235.1800000,235.3100000,235.0550000,235.2800000,1044563
US1.SPY,15,20170323,201500,235.2900000,235.2900000,234.3600000,234.5442000,4640158
US1.SPY,15,20170323,203000,234.5600000,234.7200000,234.2847000,234.3189000,3211116
US1.SPY,15,20170323,204500,234.3100000,234.7250000,234.3000000,234.6400000,2575549
US1.SPY,15,20170323,210000,234.6400000,234.8800000,234.6300000,234.6900000,1353699
US1.SPY,15,20170323,211500,234.7000000,234.8200000,234.6300000,234.7300000,737614
US1.SPY,15,20170323,213000,234.7243000,234.8300000,234.6800000,234.6800000,892681
US1.SPY,15,20170323,214500,234.6750000,234.8600000,234.5300000,234.8500000,1669552
US1.SPY,15,20170323,220000,234.8500000,234.9600000,234.6100000,234.6100000,1233160
US1.SPY,15,20170323,221500,234.6100000,234.6550000,234.2100000,234.3200000,2552137
US1.SPY,15,20170323,223000,234.3200000,234.3875000,233.9100000,233.9400000,4836209
US1.SPY,15,20170323,224500,233.9400000,234.0700000,233.6000000,233.7300000,6624661
US1.SPY,15,20170323,230000,233.7350000,234.2000000,233.7000000,234.0100000,8733504
US1.SPY,15,20170323,231500,234.0100000,234.0300000,233.9400000,233.9400000,3603321
US1.SPY,15,20170324,164500,234.3800000,234.6600000,234.3400000,234.6250000,2747491
US1.SPY,15,20170324,170000,234.6200000,234.8100000,234.5575000,234.6200000,2144999
US1.SPY,15,20170324,171500,234.6200000,234.7000000,234.4900000,234.6300000,1556163
US1.SPY,15,20170324,173000,234.6400000,234.7400000,234.4600000,234.6600000,1206612
US1.SPY,15,20170324,174500,234.6685000,234.8400000,234.6000000,234.7100000,1335924
US1.SPY,15,20170324,180000,234.7100000,234.9700000,234.6700000,234.9189000,2217078
US1.SPY,15,20170324,181500,234.9200000,235.0400000,234.8236000,234.8900000,1583109
US1.SPY,15,20170324,183000,234.8900000,234.9000000,234.6400000,234.6600000,1182731
US1.SPY,15,20170324,184500,234.6600000,234.8000000,234.6600000,234.6900000,881929
US1.SPY,15,20170324,190000,234.6800000,234.8800000,234.6670000,234.8350000,693292
US1.SPY,15,20170324,191500,234.8400000,234.9050000,234.3100000,234.4900000,2533091
US1.SPY,15,20170324,193000,234.4900000,234.7600000,234.1400000,234.6200000,3155624
US1.SPY,15,20170324,194500,234.6200000,234.7400000,234.4300000,234.6900000,1775562
US1.SPY,15,20170324,200000,234.7000000,234.7500000,234.3800000,234.5200000,2060067
US1.SPY,15,20170324,201500,234.5200000,234.6200000,234.1550000,234.2600000,1785561
US1.SPY,15,20170324,203000,234.2500000,234.5600000,234.2300000,234.4800000,1763162
US1.SPY,15,20170324,204500,234.4700000,234.5000000,234.2601000,234.3500000,1164987
US1.SPY,15,20170324,210000,234.3400000,234.3850000,233.9100000,233.9800000,2190357
US1.SPY,15,20170324,211500,233.9800000,234.1900000,233.9750000,234.1000000,2104623
US1.SPY,15,20170324,213000,234.1100000,234.2300000,234.0100000,234.1031000,1553252
US1.SPY,15,20170324,214500,234.1000000,234.2000000,233.8400000,233.8800000,2624534
US1.SPY,15,20170324,220000,233.8800000,233.9700000,233.4800000,233.5400000,3030240
US1.SPY,15,20170324,221500,233.5450000,233.5900000,233.1600000,233.2300000,4902597
US1.SPY,15,20170324,223000,233.2400000,233.5000000,232.9600000,233.4500000,3956995
US1.SPY,15,20170324,224500,233.4250000,234.4900000,233.1400000,234.2300000,9579899
US1.SPY,15,20170324,230000,234.2399000,234.2399000,233.5900000,233.8800000,14043830
US1.SPY,15,20170324,231500,233.8800000,233.9200000,233.8400000,233.8800000,1840102
US1.SPY,15,20170327,164500,231.9300000,232.2000000,231.6100000,231.8300000,7389857
US1.SPY,15,20170327,170000,231.8400000,232.6100000,231.7600000,232.4700000,4718009
US1.SPY,15,20170327,171500,232.4700000,232.5300000,232.1400000,232.3500000,3146197
US1.SPY,15,20170327,173000,232.3400000,232.5600000,232.2300000,232.3900000,4569164
US1.SPY,15,20170327,174500,232.4000000,232.7800000,232.3800000,232.7600000,2841026
US1.SPY,15,20170327,180000,232.7500000,232.8800000,232.5800000,232.8400000,2288854
US1.SPY,15,20170327,181500,232.8400000,232.8800000,232.6000000,232.6700000,2212110
US1.SPY,15,20170327,183000,232.6700000,233.0800000,232.6400000,233.0800000,2159473
US1.SPY,15,20170327,184500,233.0800000,233.3800000,233.0500000,233.2425000,3591622
US1.SPY,15,20170327,190000,233.2500000,233.2900000,232.9400000,233.2100000,2346352
US1.SPY,15,20170327,191500,233.2100000,233.4700000,233.1100000,233.2800000,1770796
US1.SPY,15,20170327,193000,233.2800000,233.4000000,233.2000000,233.2300000,1565126
US1.SPY,15,20170327,194500,233.2300000,233.3700000,233.1600000,233.3150000,860358
US1.SPY,15,20170327,200000,233.3100000,233.6300000,233.2800000,233.5200000,1587044
US1.SPY,15,20170327,201500,233.5200000,233.8200000,233.5050000,233.6000000,1539394
US1.SPY,15,20170327,203000,233.6000000,233.7000000,233.4400000,233.5300000,1072163
US1.SPY,15,20170327,204500,233.5200000,233.5700000,233.2800000,233.3400000,1738284
US1.SPY,15,20170327,210000,233.3450000,233.4100000,233.2000000,233.2900000,1361146
US1.SPY,15,20170327,211500,233.2900000,233.5100000,233.2600000,233.2601000,1431317
US1.SPY,15,20170327,213000,233.2600000,233.2800000,233.0200000,233.2160000,2630195
US1.SPY,15,20170327,214500,233.2150000,233.3100000,233.1400000,233.2000000,1269431
US1.SPY,15,20170327,220000,233.2000000,233.6000000,233.1700000,233.5600000,2041560
US1.SPY,15,20170327,221500,233.5500000,233.7300000,233.4700000,233.6750000,1429782
US1.SPY,15,20170327,223000,233.6799000,233.7500000,233.5500000,233.5591000,1547265
US1.SPY,15,20170327,224500,233.5500000,233.9200000,233.4700000,233.8300000,2313495
US1.SPY,15,20170327,230000,233.8300000,233.8700000,233.5050000,233.5800000,6672638
US1.SPY,15,20170327,231500,233.5800000,233.6000000,233.5500000,233.5750000,31524
US1.SPY,15,20170328,164500,233.2700000,233.7600000,233.2500000,233.5801000,3348813
US1.SPY,15,20170328,170000,233.5800000,233.5950000,233.1400000,233.3000000,3205505
US1.SPY,15,20170328,171500,233.3000000,234.0300000,233.2900000,233.7200000,4647918
US1.SPY,15,20170328,173000,233.7250000,233.8200000,233.3900000,233.6000000,2706436
US1.SPY,15,20170328,174500,233.6000000,233.8800000,233.4900000,233.8050000,1782308
US1.SPY,15,20170328,180000,233.8100000,234.0300000,233.7300000,233.9950000,1921756
US1.SPY,15,20170328,181500,233.9950000,234.5900000,233.9700000,234.5100000,4378046
US1.SPY,15,20170328,183000,234.5200000,234.6200000,234.3900000,234.4600000,1968156
US1.SPY,15,20170328,184500,234.4700000,234.5500000,234.3800000,234.5100000,1513652
US1.SPY,15,20170328,190000,234.5000000,234.9100000,234.4900000,234.7500000,2223624
US1.SPY,15,20170328,191500,234.7500000,234.9300000,234.7400000,234.8800000,1092927
US1.SPY,15,20170328,193000,234.8850000,234.9600000,234.7000000,234.7300000,1132683
US1.SPY,15,20170328,194500,234.7400000,234.8000000,234.6300000,234.7100000,859684
US1.SPY,15,20170328,200000,234.7100000,234.8200000,234.6200000,234.8050000,975287
US1.SPY,15,20170328,201500,234.8100000,235.0200000,234.8000000,235.0100000,1369313
US1.SPY,15,20170328,203000,235.0100000,235.0800000,234.9550000,235.0300000,1261978
US1.SPY,15,20170328,204500,235.0300000,235.2200000,234.9200000,235.2200000,1346528
US1.SPY,15,20170328,210000,235.2150000,235.5000000,235.1300000,235.4787000,1752269
US1.SPY,15,20170328,211500,235.4800000,235.6800000,235.3500000,235.6400000,2393075
US1.SPY,15,20170328,213000,235.6450000,235.7500000,235.5500000,235.6600000,2301870
US1.SPY,15,20170328,214500,235.6600000,235.7100000,235.4500000,235.6950000,2137130
US1.SPY,15,20170328,220000,235.7000000,235.8100000,235.4400000,235.4600000,2121865
US1.SPY,15,20170328,221500,235.4600000,235.6600000,235.4100000,235.5700000,2423977
US1.SPY,15,20170328,223000,235.5750000,235.5750000,235.3300000,235.5400000,2435544
US1.SPY,15,20170328,224500,235.5450000,235.6500000,235.4200000,235.5000000,2510765
US1.SPY,15,20170328,230000,235.4900000,235.5600000,235.2300000,235.2900000,10073777
US1.SPY,15,20170328,231500,235.2900000,235.3200000,235.2500000,235.2600000,2302509
US1.SPY,15,20170329,164500,234.9900000,235.1600000,234.7600000,234.9900000,3986399
US1.SPY,15,20170329,170000,234.9950000,235.2600000,234.7250000,235.2510000,2659774
US1.SPY,15,20170329,171500,235.2559000,235.3300000,235.0700000,235.2200000,2291649
US1.SPY,15,20170329,173000,235.2200000,235.3100000,235.0800000,235.2100000,1637858
US1.SPY,15,20170329,174500,235.2150000,235.6100000,235.2150000,235.5100000,3442518
